Term: learning                       Term Frequency: 84        
Term: culture                        Term Frequency: 76        
Term: cultural                       Term Frequency: 59        
Term: students                       Term Frequency: 34        
Term: social                         Term Frequency: 33        
Term: p                              Term Frequency: 30        
Term: from                           Term Frequency: 30        
Term: cultures                       Term Frequency: 29        
Term: cognitive                      Term Frequency: 28        
Term: collaborative                  Term Frequency: 27        
Term: online                         Term Frequency: 25        
Term: dimension                      Term Frequency: 21        
Term: learners                       Term Frequency: 20        
Term: context                        Term Frequency: 19        
Term: power                          Term Frequency: 19        
Term: have                           Term Frequency: 18        
Term: analytics                      Term Frequency: 16        
Term: communication                  Term Frequency: 16        
Term: information                    Term Frequency: 15        
Term: might                          Term Frequency: 15        
Term: which                          Term Frequency: 15        
Term: cognition                      Term Frequency: 15        
Term: processes                      Term Frequency: 15        
Term: concept                        Term Frequency: 14        
Term: differences                    Term Frequency: 14        
Term: group                          Term Frequency: 14        
Term: other                          Term Frequency: 14        
Term: distance                       Term Frequency: 14        
Term: individual                     Term Frequency: 14        
Term: 1                              Term Frequency: 13        
Term: teacher                        Term Frequency: 13        
Term: high                           Term Frequency: 13        
Term: societies                      Term Frequency: 13        
Term: education                      Term Frequency: 12        
Term: one                            Term Frequency: 12        
Term: how                            Term Frequency: 12        
Term: definitions                    Term Frequency: 12        
Term: more                           Term Frequency: 12        
Term: models                         Term Frequency: 11        
Term: vs                             Term Frequency: 11        
Term: psychology                     Term Frequency: 11        
Term: collective                     Term Frequency: 11        
Term: 2                              Term Frequency: 10        
Term: 3                              Term Frequency: 10        
Term: 4                              Term Frequency: 10        
Term: use                            Term Frequency: 10        
Term: science                        Term Frequency: 10        
Term: teachers                       Term Frequency: 10        
Term: problem                        Term Frequency: 10        
Term: solving                        Term Frequency: 10        
Term: technology                     Term Frequency: 10        
Term: implications                   Term Frequency: 9         
Term: mind                           Term Frequency: 9         
Term: behavior                       Term Frequency: 9         
Term: environment                    Term Frequency: 9         
Term: research                       Term Frequency: 9         
Term: effects                        Term Frequency: 9         
Term: class                          Term Frequency: 9         
Term: groups                         Term Frequency: 9         
Term: environments                   Term Frequency: 9         
Term: uncertainty                    Term Frequency: 9         
Term: avoidance                      Term Frequency: 8         
Term: low                            Term Frequency: 8         
Term: empirical                      Term Frequency: 8         
Term: work                           Term Frequency: 8         
Term: across                         Term Frequency: 8         
Term: dimensions                     Term Frequency: 8         
Term: schemas                        Term Frequency: 8         
Term: traditional                    Term Frequency: 8         
Term: student                        Term Frequency: 8         
Term: found                          Term Frequency: 8         
Term: knowledge                      Term Frequency: 8         
Term: definition                     Term Frequency: 8         
Term: paper                          Term Frequency: 8         
Term: objects                        Term Frequency: 8         
Term: its                            Term Frequency: 8         
Term: affordances                    Term Frequency: 8         
Term: also                           Term Frequency: 8         
Term: 5                              Term Frequency: 7         
Term: 9                              Term Frequency: 7         
Term: e                              Term Frequency: 7         
Term: each                           Term Frequency: 7         
Term: map                            Term Frequency: 7         
Term: 17                             Term Frequency: 7         
Term: settings                       Term Frequency: 7         
Term: intercultural                  Term Frequency: 7         
Term: basic                          Term Frequency: 7         
Term: emphasis                       Term Frequency: 7         
Term: vatrapu                        Term Frequency: 7         
Term: all                            Term Frequency: 7         
Term: programming                    Term Frequency: 7         
Term: can                            Term Frequency: 7         
Term: b                              Term Frequency: 6         
Term: society                        Term Frequency: 6         
Term: interactional                  Term Frequency: 6         
Term: human                          Term Frequency: 6         
Term: psychological                  Term Frequency: 6         
Term: 23                             Term Frequency: 6         
Term: shared                         Term Frequency: 6         
Term: perception                     Term Frequency: 6         
Term: expected                       Term Frequency: 6         
