Word                           CF TF-IDF
-----------------------------------
menchaca                       5.625896097003629
hawaii                         5.403410579798406
social satisfaction            4.083930731335753
mooc satisfaction model        4.083930731335753
hoffman                        4.0410160109117825
manoa honolulu                 3.7410160109117827
liyanagunawardena              3.3693341350164467
checklists                     2.7693341350164467
framework jonathan             2.5419653656678767
baggaley                       2.5419653656678767
tao                            2.5419653656678767
recuperado                     2.5419653656678767
allione                        2.5419653656678767
ehoffman                       2.5419653656678767
microeconomics mooc            2.5419653656678767
kevan department               2.5419653656678767
michael p. menchaca department 2.5419653656678767
self determination extra       2.5419653656678767
heutte                         2.5419653656678767
ellen s. hoffman department    2.5419653656678767
