Word                           TF-IDF
-----------------------------------
caliper                        114.83287783923075
analyticstm                    36.83930731335753
ims                            34.61560531389246
specification                  33.591741508566415
profiles                       32.28345539070207
learning                       21.72459269808033
vocabularies                   14.713632616986564
extensible                     13.076529897654673
prashant                       12.27976910445251
intellify                      12.27976910445251
ecosystem                      11.456958470477266
controlled                     11.053887718704614
whyte                          10.897780450054823
friendships                    10.897780450054823
workshop                       10.415255750738746
hoover                         10.091146690915073
draft                          9.552853140295746
instrumenting                  9.520069793098013
participants                   9.013931651119567
michigan                       8.493548659517502
